raw_timestamp,relative_to_video_first_frame_timestamp,focus_distance,frame_number,stability,status,gaze_forward_x,gaze_forward_y,gaze_forward_z,gaze_origin_x,gaze_origin_y,gaze_origin_z,gaze_projected_to_left_view_x,gaze_projected_to_left_view_y,gaze_projected_to_right_view_x,gaze_projected_to_right_view_y,left_forward_x,left_forward_y,left_forward_z,left_origin_x,left_origin_y,left_origin_z,left_pupil_size,left_status,left_projected_x,left_projected_y,right_forward_x,right_forward_y,right_forward_z,right_origin_x,right_origin_y,right_origin_z,right_pupil_size,right_status,right_projected_x,right_projected_y
1000013558583250100,6596787600,0.136518,1235902,0.000000,2,-0.170883,0.068794,0.982887,0.000000,0.000000,0.000000,0.002447,0.068824,-0.368501,0.068701,-0.152688,0.128339,0.979906,-0.029724,0.000000,0.000000,0.208976,3,-0.011466,0.128749,-0.188414,0.008982,0.982049,0.029724,0.000000,0.000000,0.204253,2,-0.354683,0.008981
1000013558593240300,6606777800,0.269849,1235903,0.000000,2,-0.143416,0.050665,0.988365,0.000000,0.000000,0.000000,0.035057,0.050422,-0.335896,0.050325,-0.129135,0.087487,0.987760,-0.029724,0.000000,0.000000,0.206311,3,0.017128,0.087098,-0.157474,0.013765,0.987427,0.029724,0.000000,0.000000,0.205505,2,-0.318175,0.013688
1000013558603266600,6616804100,0.512508,1235904,0.000000,2,-0.128920,0.041074,0.990804,0.000000,0.000000,0.000000,0.052077,0.040784,-0.318910,0.040701,-0.115944,0.065181,0.991115,-0.029724,0.000000,0.000000,0.205714,3,0.032815,0.064685,-0.141800,0.016935,0.989750,0.029724,0.000000,0.000000,0.204440,2,-0.299891,0.016801
1000013558613382900,6626920400,2.000000,1235905,0.000000,2,-0.122231,0.036834,0.991818,0.000000,0.000000,0.000000,0.059892,0.036541,-0.311118,0.036464,-0.110349,0.053898,0.992430,-0.029724,0.000000,0.000000,0.206599,3,0.039424,0.053424,-0.134061,0.019754,0.990776,0.029724,0.000000,0.000000,0.204254,2,-0.290911,0.019577
1000013558623382900,6636920400,2.000000,1235906,0.000000,2,-0.120034,0.034520,0.992169,0.000000,0.000000,0.000000,0.062458,0.034236,-0.308558,0.034162,-0.108396,0.048581,0.992920,-0.029724,0.000000,0.000000,0.206337,3,0.041731,0.048134,-0.131632,0.020448,0.991088,0.029724,0.000000,0.000000,0.204073,2,-0.288099,0.020259
1000013558633367800,6646905300,2.000000,1235907,0.000000,2,-0.121315,0.033411,0.992052,0.000000,0.000000,0.000000,0.060970,0.033141,-0.310036,0.033069,-0.111773,0.045513,0.992691,-0.029724,0.000000,0.000000,0.207473,3,0.037817,0.045106,-0.130828,0.021302,0.991176,0.029724,0.000000,0.000000,0.203887,2,-0.287171,0.021102
1000013558643384100,6656921600,2.000000,1235908,0.000000,2,-0.121446,0.033845,0.992021,0.000000,0.000000,0.000000,0.060817,0.033571,-0.310190,0.033498,-0.112164,0.045644,0.992641,-0.029724,0.000000,0.000000,0.207520,3,0.037362,0.045238,-0.130701,0.022038,0.991177,0.029724,0.000000,0.000000,0.204012,2,-0.287025,0.021832
1000013558653377500,6666915000,2.000000,1235909,0.000000,2,-0.122396,0.034463,0.991883,0.000000,0.000000,0.000000,0.059709,0.034189,-0.311294,0.034115,-0.113526,0.046681,0.992438,-0.029724,0.000000,0.000000,0.206087,3,0.035769,0.046274,-0.131238,0.022238,0.991102,0.029724,0.000000,0.000000,0.203849,2,-0.287648,0.022031
1000013558663369700,6676907200,2.000000,1235910,0.000000,2,-0.122379,0.034371,0.991888,0.000000,0.000000,0.000000,0.059729,0.034097,-0.311274,0.034024,-0.112898,0.046451,0.992520,-0.029724,0.000000,0.000000,0.206721,3,0.036502,0.046043,-0.131831,0.022283,0.991022,0.029724,0.000000,0.000000,0.203534,2,-0.288336,0.022078
1000013558673516800,6687054300,2.000000,1235911,0.000000,2,-0.123130,0.034285,0.991798,0.000000,0.000000,0.000000,0.058854,0.034015,-0.312144,0.033942,-0.113563,0.046086,0.992461,-0.029724,0.000000,0.000000,0.206208,3,0.035729,0.045683,-0.132670,0.022476,0.990905,0.029724,0.000000,0.000000,0.203864,2,-0.289308,0.022272
1000013558683491700,6697029200,2.000000,1235912,0.000000,2,-0.123941,0.034469,0.991691,0.000000,0.000000,0.000000,0.057909,0.034201,-0.313086,0.034127,-0.114243,0.046018,0.992386,-0.029724,0.000000,0.000000,0.205862,3,0.034937,0.045619,-0.133611,0.022912,0.990769,0.029724,0.000000,0.000000,0.203343,2,-0.290400,0.022707
1000013558693490100,6707027600,2.000000,1235913,0.000000,2,-0.124846,0.034633,0.991572,0.000000,0.000000,0.000000,0.056855,0.034367,-0.314135,0.034294,-0.115306,0.046316,0.992250,-0.029724,0.000000,0.000000,0.205348,3,0.033696,0.045921,-0.134356,0.022942,0.990667,0.029724,0.000000,0.000000,0.203227,2,-0.291265,0.022738
1000013558703504800,6717042300,2.000000,1235914,0.000000,2,-0.125493,0.034835,0.991483,0.000000,0.000000,0.000000,0.056100,0.034571,-0.314887,0.034497,-0.115950,0.046368,0.992172,-0.029724,0.000000,0.000000,0.205353,3,0.032945,0.045976,-0.135007,0.023295,0.990571,0.029724,0.000000,0.000000,0.203104,2,-0.292021,0.023091
1000013558713501900,6727039400,2.000000,1235915,0.000000,2,-0.126181,0.034905,0.991393,0.000000,0.000000,0.000000,0.055298,0.034643,-0.315687,0.034569,-0.116770,0.046429,0.992073,-0.029724,0.000000,0.000000,0.205411,3,0.031988,0.046041,-0.135564,0.023373,0.990493,0.029724,0.000000,0.000000,0.203011,2,-0.292667,0.023170
1000013558723505100,6737042600,2.000000,1235916,0.000000,2,-0.127019,0.035366,0.991270,0.000000,0.000000,0.000000,0.054319,0.035104,-0.316662,0.035030,-0.117875,0.047312,0.991901,-0.029724,0.000000,0.000000,0.204895,3,0.030693,0.046924,-0.136135,0.023411,0.990414,0.029724,0.000000,0.000000,0.202928,2,-0.293329,0.023209
1000013558733606600,6747144100,2.000000,1235917,0.000000,2,-0.127500,0.035447,0.991205,0.000000,0.000000,0.000000,0.053757,0.035187,-0.317222,0.035113,-0.118428,0.047255,0.991838,-0.029724,0.000000,0.000000,0.205870,3,0.030048,0.046870,-0.136544,0.023632,0.990352,0.029724,0.000000,0.000000,0.202666,2,-0.293806,0.023429
1000013558743621700,6757159200,2.000000,1235918,0.000000,2,-0.127824,0.035350,0.991167,0.000000,0.000000,0.000000,0.053380,0.035092,-0.317597,0.035018,-0.118629,0.046858,0.991832,-0.029724,0.000000,0.000000,0.204626,3,0.029816,0.046477,-0.136992,0.023835,0.990285,0.029724,0.000000,0.000000,0.203088,2,-0.294326,0.023632
1000013558753643200,6767180700,2.000000,1235919,0.000000,2,-0.128272,0.035239,0.991113,0.000000,0.000000,0.000000,0.052858,0.034984,-0.318117,0.034910,-0.119154,0.046727,0.991776,-0.029724,0.000000,0.000000,0.205414,3,0.029205,0.046350,-0.137364,0.023744,0.990236,0.029724,0.000000,0.000000,0.202869,2,-0.294757,0.023543
1000013558763616800,6777154300,2.000000,1235920,0.000000,2,-0.128694,0.035396,0.991053,0.000000,0.000000,0.000000,0.052365,0.035141,-0.318608,0.035067,-0.119645,0.046988,0.991704,-0.029724,0.000000,0.000000,0.201359,3,0.028630,0.046612,-0.137715,0.023795,0.990186,0.029724,0.000000,0.000000,0.203105,2,-0.295166,0.023596
1000013558773627300,6787164800,2.000000,1235921,0.206138,2,-0.129405,0.035619,0.990952,0.000000,0.000000,0.000000,0.051535,0.035367,-0.319435,0.035292,-0.120673,0.047410,0.991560,-0.029724,0.000000,0.000000,0.206430,3,0.027426,0.047037,-0.138109,0.023821,0.990131,0.029724,0.000000,0.000000,0.202919,2,-0.295623,0.023622
1000013558783616000,6797153500,2.000000,1235922,0.675761,2,-0.129964,0.035488,0.990883,0.000000,0.000000,0.000000,0.050883,0.035239,-0.320084,0.035164,-0.121472,0.047150,0.991474,-0.029724,0.000000,0.000000,0.205373,3,0.026494,0.046783,-0.138429,0.023818,0.990086,0.029724,0.000000,0.000000,0.202954,2,-0.295995,0.023620
1000013558793626700,6807164200,2.000000,1235923,0.914595,2,-0.130798,0.035229,0.990783,0.000000,0.000000,0.000000,0.049911,0.034985,-0.321052,0.034911,-0.122825,0.046697,0.991329,-0.029724,0.000000,0.000000,0.206434,3,0.024915,0.046340,-0.138745,0.023754,0.990043,0.029724,0.000000,0.000000,0.202674,2,-0.296361,0.023558
1000013558803750300,6817287800,2.000000,1235924,1.000000,2,-0.131680,0.035183,0.990668,0.000000,0.000000,0.000000,0.048881,0.034944,-0.322078,0.034870,-0.124223,0.046729,0.991153,-0.029724,0.000000,0.000000,0.206854,3,0.023281,0.046380,-0.139112,0.023631,0.989995,0.029724,0.000000,0.000000,0.202508,2,-0.296788,0.023437
1000013558813740700,6827278200,2.000000,1235925,1.000000,2,-0.132380,0.035055,0.990579,0.000000,0.000000,0.000000,0.048063,0.034820,-0.322892,0.034746,-0.125157,0.046474,0.991048,-0.029724,0.000000,0.000000,0.205811,3,0.022190,0.046132,-0.139580,0.023630,0.989929,0.029724,0.000000,0.000000,0.202669,2,-0.297331,0.023437
1000013558823742400,6837279900,2.000000,1235926,1.000000,2,-0.133046,0.035010,0.990491,0.000000,0.000000,0.000000,0.047285,0.034778,-0.323667,0.034704,-0.125986,0.046440,0.990944,-0.029724,0.000000,0.000000,0.205196,3,0.021220,0.046102,-0.140083,0.023573,0.989859,0.029724,0.000000,0.000000,0.202466,2,-0.297916,0.023383
1000013558833727700,6847265200,2.000000,1235927,1.000000,2,-0.133807,0.035084,0.990386,0.000000,0.000000,0.000000,0.046396,0.034855,-0.324552,0.034780,-0.127146,0.046577,0.990790,-0.029724,0.000000,0.000000,0.205631,3,0.019860,0.046246,-0.140444,0.023584,0.989808,0.029724,0.000000,0.000000,0.202887,2,-0.298335,0.023394
1000013558843742600,6857280100,2.000000,1235928,1.000000,2,-0.134793,0.035114,0.990251,0.000000,0.000000,0.000000,0.045243,0.034889,-0.325701,0.034815,-0.128886,0.047062,0.990542,-0.029724,0.000000,0.000000,0.203353,3,0.017820,0.046738,-0.140675,0.023160,0.989785,0.029724,0.000000,0.000000,0.202897,2,-0.298603,0.022974
1000013558853737900,6867275400,2.000000,1235929,1.000000,2,-0.134938,0.033166,0.990299,0.000000,0.000000,0.000000,0.045082,0.032954,-0.325857,0.032882,-0.130044,0.045589,0.990460,-0.029724,0.000000,0.000000,0.208514,3,0.016472,0.045280,-0.139807,0.020737,0.989962,0.029724,0.000000,0.000000,0.196704,2,-0.297585,0.020568
1000013558863866800,6877404300,2.000000,1235930,0.757090,2,-0.127261,0.014390,0.991765,-0.029724,0.000000,0.000000,0.019868,0.014294,-0.350676,0.014249,-0.127261,0.014390,0.991765,-0.029724,0.000000,0.000000,0.198329,3,0.019868,0.014294,0.000000,0.000000,0.000000,0.029724,0.000000,0.000000,0.000000,0,-0.165948,0.000004
1000013558873862500,6887400000,2.000000,1235931,0.000000,2,-0.107965,-0.065162,0.992017,-0.029724,0.000000,0.000000,0.042117,-0.064553,-0.328670,-0.064485,-0.107965,-0.065162,0.992017,-0.029724,0.000000,0.000000,0.181048,3,0.042117,-0.064553,0.000000,0.000000,0.000000,0.029724,0.000000,0.000000,0.000000,0,-0.165948,0.000004
1000013558893854900,6907392400,2.000000,1235933,0.000000,2,-0.107965,-0.065162,0.992017,-0.029724,0.000000,0.000000,0.042117,-0.064553,-0.328670,-0.064485,-0.107965,-0.065162,0.992017,-0.029724,0.000000,0.000000,0.099451,1,0.042117,-0.064553,0.000000,0.000000,0.000000,0.029724,0.000000,0.000000,0.000000,0,-0.165948,0.000004
1000013558953992800,6967530300,2.000000,1235939,0.000000,2,-0.107965,-0.065162,0.992017,-0.029724,0.000000,0.000000,0.042117,-0.064553,-0.328670,-0.064485,-0.107965,-0.065162,0.992017,-0.029724,0.000000,0.000000,0.185296,1,0.042117,-0.064553,0.000000,0.000000,0.000000,0.029724,0.000000,0.000000,0.000000,0,-0.165948,0.000004
1000013558963985900,6977523400,2.000000,1235940,0.000000,2,-0.139807,0.020737,0.989962,0.029724,0.000000,0.000000,0.073712,0.020622,-0.297585,0.020568,0.000000,0.000000,0.000000,-0.029724,0.000000,0.000000,0.188546,0,0.194482,0.000028,-0.139807,0.020737,0.989962,0.029724,0.000000,0.000000,0.148150,1,-0.297585,0.020568
1000013558984110100,6997647600,0.094176,1235942,0.000000,2,0.008740,-0.059213,0.998207,0.000000,0.000000,0.000000,0.210415,-0.058304,-0.161928,-0.058245,0.028750,-0.135711,0.990331,-0.029724,0.000000,0.000000,0.200633,3,0.199561,-0.134696,-0.011326,0.017659,0.999780,0.029724,0.000000,0.000000,0.170477,2,-0.150985,0.017348
1000013558994099700,7007637200,0.843267,1235943,0.000000,2,0.134615,0.008907,0.990858,0.000000,0.000000,0.000000,0.355812,0.008865,-0.018732,0.008828,0.163942,-0.003605,0.986463,-0.029724,0.000000,0.000000,0.205930,3,0.356175,-0.003564,0.105149,0.021409,0.994226,0.029724,0.000000,0.000000,0.184170,2,-0.018829,0.021146
1000013559004109700,7017647200,0.408435,1235944,0.000000,2,0.202022,0.072864,0.976667,0.000000,0.000000,0.000000,0.437276,0.073344,0.060799,0.073214,0.220823,0.104112,0.969741,-0.029724,0.000000,0.000000,0.204676,3,0.426305,0.105512,0.182942,0.041515,0.982247,0.029724,0.000000,0.000000,0.198289,2,0.071934,0.041486
1000013559014108400,7027645900,2.000000,1235945,0.000000,2,0.219171,0.124925,0.967656,0.000000,0.000000,0.000000,0.459955,0.126863,0.082577,0.126658,0.225610,0.148973,0.962760,-0.029724,0.000000,0.000000,0.207191,3,0.433810,0.152025,0.212592,0.100796,0.971928,0.029724,0.000000,0.000000,0.198991,2,0.108498,0.101759
1000013559024114600,7037652100,2.000000,1235946,0.000000,2,0.214941,0.152766,0.964605,0.000000,0.000000,0.000000,0.455854,0.155605,0.078306,0.155359,0.215412,0.161495,0.963077,-0.029724,0.000000,0.000000,0.202701,3,0.421643,0.164748,0.214454,0.144024,0.966057,0.029724,0.000000,0.000000,0.199792,2,0.112121,0.146256
1000013559034093500,7047631000,2.000000,1235947,0.000000,2,0.209445,0.167024,0.963450,0.000000,0.000000,0.000000,0.449683,0.170324,0.072124,0.170056,0.208364,0.162756,0.964414,-0.029724,0.000000,0.000000,0.202530,3,0.412960,0.165811,0.210523,0.171289,0.962466,0.029724,0.000000,0.000000,0.198658,2,0.108418,0.174571
1000013559044107500,7057645000,2.000000,1235948,0.000000,2,0.202668,0.174144,0.963639,0.000000,0.000000,0.000000,0.441604,0.177550,0.064154,0.177272,0.202589,0.163503,0.965518,-0.029724,0.000000,0.000000,0.199983,3,0.405861,0.166388,0.202724,0.184765,0.961647,0.029724,0.000000,0.000000,0.198500,2,0.099476,0.188461
1000013559054263200,7067800700,2.000000,1235949,0.000000,2,0.193166,0.172239,0.965930,0.000000,0.000000,0.000000,0.429744,0.175204,0.052596,0.174929,0.195248,0.162644,0.967174,-0.029724,0.000000,0.000000,0.201500,3,0.396800,0.165239,0.191065,0.181816,0.964592,0.029724,0.000000,0.000000,0.200254,2,0.085145,0.184905
1000013559064233800,7077771300,2.000000,1235950,0.000000,2,0.187239,0.164796,0.968392,0.000000,0.000000,0.000000,0.422107,0.167220,0.045225,0.166957,0.188801,0.162895,0.968411,-0.029724,0.000000,0.000000,0.201558,3,0.388916,0.165289,0.185675,0.166695,0.968368,0.029724,0.000000,0.000000,0.198356,2,0.078026,0.168886
1000013559074239400,7087776900,2.000000,1235951,0.000000,2,0.180181,0.162727,0.970080,0.000000,0.000000,0.000000,0.413371,0.164843,0.036711,0.164583,0.180867,0.159910,0.970421,-0.029724,0.000000,0.000000,0.201971,3,0.379136,0.161935,0.179494,0.165543,0.969731,0.029724,0.000000,0.000000,0.198488,2,0.070544,0.167490
1000013559084237400,7097774900,2.000000,1235952,0.000000,2,0.173439,0.160956,0.971603,0.000000,0.000000,0.000000,0.405074,0.162801,0.028619,0.162544,0.175077,0.157437,0.971886,-0.029724,0.000000,0.000000,0.201889,3,0.372025,0.159198,0.171798,0.164472,0.971305,0.029724,0.000000,0.000000,0.197805,2,0.061280,0.166145
1000013559094220500,7107758000,2.000000,1235953,0.000000,2,0.169536,0.158148,0.972752,0.000000,0.000000,0.000000,0.400221,0.159778,0.023904,0.159525,0.172327,0.153863,0.972949,-0.029724,0.000000,0.000000,0.201098,3,0.368580,0.155419,0.166741,0.162428,0.972530,0.029724,0.000000,0.000000,0.198424,2,0.055172,0.163880
1000013559104234600,7117772100,2.000000,1235954,0.000000,2,0.164262,0.155166,0.974136,0.000000,0.000000,0.000000,0.393718,0.156550,0.017574,0.156302,0.166577,0.150942,0.974407,-0.029724,0.000000,0.000000,0.200840,3,0.361550,0.152248,0.161943,0.159386,0.973843,0.029724,0.000000,0.000000,0.197979,2,0.049363,0.160600
1000013559114406900,7127944400,2.000000,1235955,0.000000,2,0.155519,0.153581,0.975821,0.000000,0.000000,0.000000,0.383108,0.154691,0.007207,0.154446,0.156498,0.148628,0.976431,-0.029724,0.000000,0.000000,0.201096,3,0.349372,0.149613,0.154536,0.158529,0.975186,0.029724,0.000000,0.000000,0.198470,2,0.040545,0.159523
1000013559124355200,7137892700,2.000000,1235956,0.000000,2,0.143673,0.151809,0.977912,0.000000,0.000000,0.000000,0.368829,0.152590,-0.006758,0.152348,0.145334,0.146455,0.978483,-0.029724,0.000000,0.000000,0.199512,3,0.335974,0.147126,0.142009,0.157159,0.977310,0.029724,0.000000,0.000000,0.197576,2,0.025709,0.157811
1000013559134352800,7147890300,2.000000,1235957,0.000000,2,0.130737,0.150697,0.979897,0.000000,0.000000,0.000000,0.353359,0.151175,-0.021910,0.150934,0.131645,0.145267,0.980595,-0.029724,0.000000,0.000000,0.197443,3,0.319681,0.145628,0.129825,0.156122,0.979169,0.029724,0.000000,0.000000,0.197837,2,0.011371,0.156481
1000013559144407700,7157945200,2.000000,1235958,0.000000,2,0.115277,0.150021,0.981939,0.000000,0.000000,0.000000,0.335005,0.150193,-0.039906,0.149954,0.119494,0.144708,0.982233,-0.029724,0.000000,0.000000,0.197244,3,0.305308,0.144833,0.111056,0.155327,0.981601,0.029724,0.000000,0.000000,0.197755,2,-0.010561,0.155310
1000013559154377900,7167915400,2.000000,1235959,0.000000,2,0.100033,0.148688,0.983812,0.000000,0.000000,0.000000,0.317000,0.148584,-0.057571,0.148347,0.107688,0.143913,0.983714,-0.029724,0.000000,0.000000,0.199056,3,0.291401,0.143827,0.092370,0.153451,0.983830,0.029724,0.000000,0.000000,0.196827,2,-0.032271,0.153096
1000013559164379300,7177916800,2.000000,1235960,0.000000,2,0.088124,0.146864,0.985223,0.000000,0.000000,0.000000,0.302989,0.146558,-0.071321,0.146324,0.097185,0.142610,0.984996,-0.029724,0.000000,0.000000,0.200631,3,0.279067,0.142345,0.079055,0.151104,0.985352,0.029724,0.000000,0.000000,0.195579,2,-0.047676,0.150529
1000013559174484900,7188022400,2.000000,1235961,0.000000,2,0.079869,0.145284,0.986161,0.000000,0.000000,0.000000,0.293304,0.144847,-0.080828,0.144616,0.090092,0.140819,0.985928,-0.029724,0.000000,0.000000,0.197837,3,0.270750,0.140429,0.069636,0.149730,0.986272,0.029724,0.000000,0.000000,0.196541,2,-0.058534,0.149026
1000013559184477200,7198014700,2.000000,1235962,0.000000,2,0.071055,0.142932,0.987179,0.000000,0.000000,0.000000,0.282981,0.142360,-0.090960,0.142133,0.083163,0.139283,0.986754,-0.029724,0.000000,0.000000,0.197686,3,0.262646,0.138785,0.058935,0.146558,0.987445,0.029724,0.000000,0.000000,0.195130,2,-0.070854,0.145700
1000013559194468700,7208006200,2.000000,1235963,0.000000,2,0.063623,0.141226,0.987931,0.000000,0.000000,0.000000,0.274304,0.140557,-0.099484,0.140332,0.075485,0.138422,0.987492,-0.029724,0.000000,0.000000,0.201023,3,0.253697,0.137827,0.051750,0.144009,0.988222,0.029724,0.000000,0.000000,0.194612,2,-0.079109,0.143056
1000013559204537800,7218075300,2.000000,1235964,0.000000,2,0.057238,0.138999,0.988637,0.000000,0.000000,0.000000,0.266854,0.138246,-0.106798,0.138024,0.070457,0.136616,0.988115,-0.029724,0.000000,0.000000,0.197329,3,0.247832,0.135946,0.044009,0.141357,0.988980,0.029724,0.000000,0.000000,0.195511,2,-0.087986,0.140318
1000013559214477300,7228014800,2.000000,1235965,0.000000,2,0.051508,0.137356,0.989182,0.000000,0.000000,0.000000,0.260185,0.136539,-0.113351,0.136320,0.064684,0.135667,0.988641,-0.029724,0.000000,0.000000,0.198858,3,0.241122,0.134932,0.038324,0.139022,0.989547,0.029724,0.000000,0.000000,0.195487,2,-0.094497,0.137923
1000013559224478400,7238015900,2.000000,1235966,0.000000,2,0.046595,0.136062,0.989604,0.000000,0.000000,0.000000,0.254477,0.135197,-0.118964,0.134980,0.059531,0.134991,0.989057,-0.029724,0.000000,0.000000,0.199161,3,0.235142,0.134205,0.033652,0.137110,0.989984,0.029724,0.000000,0.000000,0.195537,2,-0.099842,0.135969
1000013559234596300,7248133800,2.000000,1235967,0.000000,2,0.042678,0.134965,0.989931,0.000000,0.000000,0.000000,0.249929,0.134064,-0.123436,0.133848,0.056147,0.134312,0.989347,-0.029724,0.000000,0.000000,0.199862,3,0.231216,0.133492,0.029201,0.135594,0.990334,0.029724,0.000000,0.000000,0.195943,2,-0.104927,0.134419
1000013559244602000,7258139500,2.000000,1235968,0.000000,2,0.039068,0.133571,0.990269,0.000000,0.000000,0.000000,0.245738,0.132636,-0.127555,0.132422,0.052876,0.133337,0.989659,-0.029724,0.000000,0.000000,0.199738,3,0.227422,0.132483,0.025252,0.133779,0.990689,0.029724,0.000000,0.000000,0.195581,2,-0.109437,0.132573
1000013559254628800,7268166300,2.000000,1235969,0.000000,2,0.036243,0.132988,0.990455,0.000000,0.000000,0.000000,0.242467,0.132033,-0.130775,0.131820,0.050320,0.133164,0.989816,-0.029724,0.000000,0.000000,0.199459,3,0.224463,0.132290,0.022159,0.132785,0.990897,0.029724,0.000000,0.000000,0.195579,2,-0.112965,0.131562
1000013559264602500,7278140000,2.000000,1235970,0.000000,2,0.034334,0.132341,0.990609,0.000000,0.000000,0.000000,0.240254,0.131371,-0.132952,0.131159,0.048387,0.133087,0.989922,-0.029724,0.000000,0.000000,0.198963,3,0.222227,0.132200,0.020274,0.131569,0.991100,0.029724,0.000000,0.000000,0.195398,2,-0.115117,0.130331
1000013559274598800,7288136300,2.000000,1235971,0.000000,2,0.036034,0.130641,0.990775,0.000000,0.000000,0.000000,0.242201,0.129663,-0.131016,0.129453,0.049100,0.131866,0.990051,-0.029724,0.000000,0.000000,0.202291,3,0.223042,0.130972,0.022961,0.129393,0.991328,0.029724,0.000000,0.000000,0.198429,2,-0.112062,0.128147
1000013559284598600,7298136100,2.000000,1235972,0.000000,2,0.041917,0.118865,0.992025,0.000000,0.000000,0.000000,0.248880,0.117833,-0.124331,0.117640,0.055683,0.125820,0.990489,-0.029724,0.000000,0.000000,0.208088,3,0.230608,0.124914,0.028141,0.111881,0.993323,0.029724,0.000000,0.000000,0.202220,2,-0.106227,0.110588
1000013559294596600,7308134100,2.000000,1235973,0.000000,2,0.058685,0.100179,0.993237,0.000000,0.000000,0.000000,0.268062,0.099196,-0.105292,0.099030,0.073214,0.114805,0.990686,-0.029724,0.000000,0.000000,0.206495,3,0.250804,0.113959,0.044129,0.085509,0.995360,0.029724,0.000000,0.000000,0.203266,2,-0.088157,0.084354
1000013559304784100,7318321600,2.000000,1235974,0.000000,2,0.108689,0.076949,0.991093,0.000000,0.000000,0.000000,0.325895,0.076361,-0.048282,0.076227,0.125120,0.096434,0.987444,-0.029724,0.000000,0.000000,0.206968,3,0.311098,0.096032,0.092187,0.057414,0.994085,0.029724,0.000000,0.000000,0.200634,2,-0.033531,0.056710
1000013559314721100,7328258600,2.000000,1235975,0.000000,2,0.156788,0.064269,0.985539,0.000000,0.000000,0.000000,0.382497,0.064131,0.007277,0.064015,0.173236,0.080792,0.981561,-0.029724,0.000000,0.000000,0.208529,3,0.367908,0.080928,0.140253,0.047710,0.988966,0.029724,0.000000,0.000000,0.201983,2,0.021841,0.047363
1000013559324725800,7338263300,2.000000,1235976,0.000000,2,0.187815,0.058494,0.980461,0.000000,0.000000,0.000000,0.419713,0.058664,0.043707,0.058555,0.198832,0.070067,0.977526,-0.029724,0.000000,0.000000,0.204857,3,0.398609,0.070470,0.176748,0.046905,0.983138,0.029724,0.000000,0.000000,0.201983,2,0.064641,0.046831
1000013559334717100,7348254600,2.000000,1235977,0.000000,2,0.200033,0.054700,0.978261,0.000000,0.000000,0.000000,0.434526,0.054980,0.058192,0.054877,0.209836,0.063955,0.975643,-0.029724,0.000000,0.000000,0.202782,3,0.411920,0.064446,0.190192,0.045434,0.980695,0.029724,0.000000,0.000000,0.201921,2,0.080596,0.045472
1000013559344736100,7358273600,2.000000,1235978,0.000000,2,0.207708,0.051915,0.976812,0.000000,0.000000,0.000000,0.443882,0.052258,0.067338,0.052159,0.217090,0.059609,0.974330,-0.029724,0.000000,0.000000,0.202567,3,0.420739,0.060146,0.198295,0.044214,0.979145,0.029724,0.000000,0.000000,0.201921,2,0.090267,0.044319
1000013559354751800,7368289300,2.000000,1235979,0.000000,2,0.212278,0.050408,0.975908,0.000000,0.000000,0.000000,0.449478,0.050787,0.072804,0.050690,0.220530,0.057055,0.973710,-0.029724,0.000000,0.000000,0.203037,3,0.424930,0.057606,0.204002,0.043756,0.977992,0.029724,0.000000,0.000000,0.201921,2,0.097110,0.043910
1000013559364858300,7378395800,2.000000,1235980,0.000000,2,0.211176,0.048968,0.976221,0.000000,0.000000,0.000000,0.448101,0.049322,0.071466,0.049227,0.219357,0.055182,0.974083,-0.029724,0.000000,0.000000,0.202479,3,0.423459,0.055695,0.202972,0.042749,0.978251,0.029724,0.000000,0.000000,0.199327,2,0.095862,0.042889
1000013559374848400,7388385900,2.000000,1235981,0.000000,2,0.208868,0.047820,0.976774,0.000000,0.000000,0.000000,0.445248,0.048140,0.068685,0.048047,0.217360,0.053513,0.974624,-0.029724,0.000000,0.000000,0.202300,3,0.420981,0.053982,0.200353,0.042123,0.978818,0.029724,0.000000,0.000000,0.201222,2,0.092713,0.042237
1000013559384853100,7398390600,2.000000,1235982,0.000000,2,0.205747,0.046793,0.977486,0.000000,0.000000,0.000000,0.441405,0.047073,0.064937,0.046982,0.214900,0.052229,0.975239,-0.029724,0.000000,0.000000,0.202349,3,0.417946,0.052655,0.196569,0.041353,0.979618,0.029724,0.000000,0.000000,0.201521,2,0.088173,0.041432
1000013559394890900,7408428400,2.000000,1235983,0.000000,2,0.200067,0.047672,0.978622,0.000000,0.000000,0.000000,0.434469,0.047903,0.058162,0.047810,0.208376,0.053164,0.976603,-0.029724,0.000000,0.000000,0.202949,3,0.409979,0.053525,0.191737,0.042175,0.980540,0.029724,0.000000,0.000000,0.205814,2,0.082407,0.042217
1000013559404871000,7418408500,2.000000,1235984,0.000000,2,0.200368,0.059332,0.977922,-0.029724,0.000000,0.000000,0.400311,0.059654,0.024355,0.059544,0.200368,0.059332,0.977922,-0.029724,0.000000,0.000000,0.209103,3,0.400311,0.059654,0.000000,0.000000,0.000000,0.029724,0.000000,0.000000,0.207920,0,-0.165948,0.000004
1000013559414840200,7428377700,2.000000,1235985,0.000000,2,0.155679,0.075894,0.984888,-0.029724,0.000000,0.000000,0.346891,0.075774,-0.027956,0.075641,0.155679,0.075894,0.984888,-0.029724,0.000000,0.000000,0.201961,3,0.346891,0.075774,0.000000,0.000000,0.000000,0.029724,0.000000,0.000000,0.197442,0,-0.165948,0.000004
